,Data
4990,-0.1933
4991,-0.1821
4992,-0.1613
4993,-0.1319
4994,-0.0953
4995,-0.0531
4996,-0.0067
4997,0.0424
4998,0.0926
4999,0.1415
5000,0.1863
5001,0.2242
5002,0.2525
5003,0.2689
5004,0.2722
5005,0.2628
5006,0.2426
5007,0.2148
5008,0.1832
5009,0.1512
5010,0.1214
5011,0.0953
5012,0.0735
5013,0.0555
5014,0.0403
5015,0.0259
5016,0.0099
5017,-0.0102
5018,-0.0364
5019,-0.0699
5020,-0.1108
5021,-0.1578
5022,-0.2083
5023,-0.2587
5024,-0.3046
5025,-0.3412
5026,-0.3641
5027,-0.3698
5028,-0.3559
5029,-0.3213
5030,-0.2665
5031,-0.1938
5032,-0.1069
5033,-0.0111
5034,0.0876
5035,0.183
5036,0.2692
5037,0.341
5038,0.3934
5039,0.4223
5040,0.4246
5041,0.3988
5042,0.3453
5043,0.2669
5044,0.1685
5045,0.0572
5046,-0.0582
5047,-0.1677
5048,-0.2609
5049,-0.3283
5050,-0.3628
5051,-0.3608
5052,-0.3225
5053,-0.2521
5054,-0.1571
5055,-0.0473
5056,0.0663
5057,0.1723
5058,0.2609
5059,0.324
5060,0.3567
5061,0.3572
5062,0.3269
5063,0.27
5064,0.193
5065,0.1035
5066,0.0097
5067,-0.0809
5068,-0.1622
5069,-0.2293
5070,-0.2788
5071,-0.3085
5072,-0.3173
5073,-0.3056
5074,-0.2755
5075,-0.2308
5076,-0.1759
5077,-0.1161
5078,-0.0563
5079,-0.0007
5080,0.0477
5081,0.0869
5082,0.1166
5083,0.1371
5084,0.1493
5085,0.1544
5086,0.1533
5087,0.1471
5088,0.1365
5089,0.1218
5090,0.1036
5091,0.0827
5092,0.0602
5093,0.0373
5094,0.0152
5095,-0.005
5096,-0.0227
5097,-0.0376
5098,-0.0495
5099,-0.0588
5100,-0.0659
5101,-0.0713
5102,-0.0751
5103,-0.0771
5104,-0.0768
5105,-0.0735
5106,-0.0668
5107,-0.0567
5108,-0.0434
5109,-0.0271
5110,-0.0083
5111,0.0126
5112,0.0346
5113,0.0563
5114,0.0759
5115,0.0916
5116,0.1016
5117,0.1049
5118,0.1005
5119,0.0887
5120,0.0703
5121,0.0471
5122,0.0214
5123,-0.0043
5124,-0.0277
5125,-0.0474
5126,-0.0625
5127,-0.0726
5128,-0.0775
5129,-0.0774
5130,-0.0723
5131,-0.0628
5132,-0.0496
5133,-0.0338
5134,-0.017
5135,-0.0006
5136,0.014
5137,0.0259
5138,0.0342
5139,0.0383
5140,0.0382
5141,0.0338
5142,0.0257
5143,0.0138
5144,-0.0015
5145,-0.0198
5146,-0.04
5147,-0.0606
5148,-0.0794
5149,-0.0941
5150,-0.1027
5151,-0.1039
5152,-0.0965
5153,-0.0801
5154,-0.0547
5155,-0.0209
5156,0.0195
5157,0.0634
5158,0.1069
5159,0.1462
5160,0.1778
5161,0.1986
5162,0.2066
5163,0.2005
5164,0.1796
5165,0.1444
5166,0.097
5167,0.0414
5168,-0.0168
5169,-0.0716
5170,-0.1177
5171,-0.1512
5172,-0.1699
5173,-0.173
5174,-0.161
5175,-0.1358
5176,-0.1005
5177,-0.0592
5178,-0.0171
5179,0.0206
5180,0.0496
5181,0.0668
5182,0.0708
5183,0.0621
5184,0.0427
5185,0.0158
5186,-0.0148
5187,-0.0452
5188,-0.0715
5189,-0.0898
5190,-0.0975
5191,-0.0931
5192,-0.0765
5193,-0.0492
5194,-0.0136
5195,0.0271
5196,0.0694
5197,0.1091
5198,0.1423
5199,0.1657
5200,0.1771
5201,0.1755
5202,0.1605
5203,0.1325
5204,0.0926
5205,0.0434
5206,-0.0117
5207,-0.0678
5208,-0.1202
5209,-0.1647
5210,-0.1979
5211,-0.2181
5212,-0.2252
5213,-0.2199
5214,-0.2039
5215,-0.1789
5216,-0.1458
5217,-0.1049
5218,-0.0563
5219,-0.0003
5220,0.0618
5221,0.1274
5222,0.1923
5223,0.2512
5224,0.2981
5225,0.3274
5226,0.3343
5227,0.3156
5228,0.2705
5229,0.2013
5230,0.1138
5231,0.0161
5232,-0.0825
5233,-0.1727
5234,-0.2465
5235,-0.2977
5236,-0.3224
5237,-0.3192
5238,-0.2894
5239,-0.2367
5240,-0.1665
5241,-0.0856
5242,-0.0015
5243,0.0788
5244,0.1487
5245,0.2026
5246,0.2369
5247,0.2492
5248,0.2392
5249,0.2082
5250,0.1592
5251,0.0964
5252,0.0252
5253,-0.0484
5254,-0.1179
5255,-0.1776
5256,-0.2228
5257,-0.2506
5258,-0.2599
5259,-0.2514
5260,-0.2275
5261,-0.1921
5262,-0.1493
5263,-0.1029
5264,-0.0561
5265,-0.0111
5266,0.0303
5267,0.0673
5268,0.0997
5269,0.1279
5270,0.1531
5271,0.1762
5272,0.1972
5273,0.2152
5274,0.2286
5275,0.2359
5276,0.2359
5277,0.228
5278,0.2123
5279,0.1893
5280,0.1606
5281,0.128
5282,0.0934
5283,0.0579
5284,0.022
5285,-0.0146
5286,-0.0526
5287,-0.0929
5288,-0.1354
5289,-0.1792
5290,-0.2222
5291,-0.2615
5292,-0.2937
5293,-0.3151
5294,-0.3227
5295,-0.3147
5296,-0.2908
5297,-0.2525
5298,-0.2029
5299,-0.1464
5300,-0.0876
5301,-0.0312
5302,0.019
5303,0.0606
5304,0.0929
5305,0.117
5306,0.1351
5307,0.1502
5308,0.1646
5309,0.1797
5310,0.1954
5311,0.2107
5312,0.2233
5313,0.2307
5314,0.2301
5315,0.2188
5316,0.1943
5317,0.1559
5318,0.1047
5319,0.0441
5320,-0.0202
5321,-0.081
5322,-0.1315
5323,-0.1658
5324,-0.1803
5325,-0.1744
5326,-0.1499
5327,-0.1113
5328,-0.0643
5329,-0.0156
5330,0.0282
5331,0.0618
5332,0.0816
5333,0.0862
5334,0.0765
5335,0.0551
5336,0.0257
5337,-0.0073
5338,-0.04
5339,-0.0698
5340,-0.0947
5341,-0.1143
5342,-0.1283
5343,-0.1367
5344,-0.1395
5345,-0.1365
5346,-0.1275
5347,-0.1127
5348,-0.0931
5349,-0.07
5350,-0.0452
5351,-0.0202
5352,0.0033
5353,0.0248
5354,0.0441
5355,0.0617
5356,0.0788
5357,0.0968
5358,0.1166
5359,0.1388
5360,0.1627
5361,0.186
5362,0.205
5363,0.215
5364,0.2114
5365,0.1909
5366,0.1525
5367,0.098
5368,0.0317
5369,-0.04
5370,-0.1095
5371,-0.169
5372,-0.2124
5373,-0.2353
5374,-0.2364
5375,-0.2167
5376,-0.1797
5377,-0.1299
5378,-0.0729
5379,-0.0143
5380,0.0408
5381,0.0878
5382,0.1233
5383,0.1449
5384,0.1515
5385,0.1429
5386,0.1201
5387,0.0853
5388,0.0421
5389,-0.0046
5390,-0.0494
5391,-0.0871
5392,-0.114
5393,-0.1283
5394,-0.1302
5395,-0.1213
5396,-0.1038
5397,-0.0802
5398,-0.0534
5399,-0.0262
5400,-0.0013
5401,0.0191
5402,0.0334
5403,0.0403
5404,0.0397
5405,0.0322
5406,0.0201
5407,0.0063
5408,-0.0056
5409,-0.0123
5410,-0.0115
5411,-0.0017
5412,0.0168
5413,0.0427
5414,0.0738
5415,0.1064
5416,0.1364
5417,0.1591
5418,0.1701
5419,0.1665
5420,0.1467
5421,0.1115
5422,0.0633
5423,0.0062
5424,-0.0548
5425,-0.1143
5426,-0.1669
5427,-0.2081
5428,-0.2343
5429,-0.2437
5430,-0.2358
5431,-0.2108
5432,-0.1704
5433,-0.1169
5434,-0.0539
5435,0.0139
5436,0.0811
5437,0.1424
5438,0.1931
5439,0.2296
5440,0.2495
5441,0.252
5442,0.2375
5443,0.2074
5444,0.1641
5445,0.1112
5446,0.0528
5447,-0.0072
5448,-0.0654
5449,-0.1192
5450,-0.1669
5451,-0.207
5452,-0.238
5453,-0.2575
5454,-0.2632
5455,-0.2529
5456,-0.2252
5457,-0.1808
5458,-0.1223
5459,-0.0543
5460,0.0168
5461,0.084
5462,0.141
5463,0.1822
5464,0.2039
5465,0.2045
5466,0.1849
5467,0.1486
5468,0.1008
5469,0.0484
5470,-0.0007
5471,-0.0391
5472,-0.0601
5473,-0.0599
5474,-0.038
5475,0.0027
5476,0.0561
5477,0.114
5478,0.1669
5479,0.2059
5480,0.2234
5481,0.215
5482,0.1796
5483,0.1196
5484,0.0406
5485,-0.049
5486,-0.1398
5487,-0.2223
5488,-0.2879
5489,-0.3303
5490,-0.3453
5491,-0.3316
5492,-0.2906
5493,-0.2264
5494,-0.1454
5495,-0.0561
5496,0.0314
5497,0.1073
5498,0.1627
5499,0.1916
5500,0.1918
5501,0.1646
5502,0.1157
5503,0.0537
5504,-0.0105
5505,-0.0658
5506,-0.1026
5507,-0.1147
5508,-0.1001
5509,-0.0614
5510,-0.0046
5511,0.0613
5512,0.1269
5513,0.1833
5514,0.2233
5515,0.2426
5516,0.2392
5517,0.2137
5518,0.1684
5519,0.1078
5520,0.0377
5521,-0.0346
5522,-0.1021
5523,-0.1582
5524,-0.1976
5525,-0.2168
5526,-0.2144
5527,-0.1911
5528,-0.1502
5529,-0.0971
5530,-0.0383
5531,0.0196
5532,0.0702
5533,0.1085
5534,0.1308
5535,0.135
5536,0.1204
5537,0.0883
5538,0.0418
5539,-0.0141
5540,-0.073
5541,-0.128
5542,-0.1723
5543,-0.2006
5544,-0.2095
5545,-0.1972
5546,-0.1642
5547,-0.1133
5548,-0.0495
5549,0.0207
5550,0.0903
5551,0.1523
5552,0.2009
5553,0.2315
5554,0.2414
5555,0.2297
5556,0.1974
5557,0.1473
5558,0.0841
5559,0.0143
5560,-0.0544
5561,-0.1136
5562,-0.1559
5563,-0.1761
5564,-0.172
5565,-0.1441
5566,-0.096
5567,-0.0332
5568,0.0372
5569,0.1073
5570,0.169
5571,0.2151
5572,0.2395
5573,0.2387
5574,0.2115
5575,0.1594
5576,0.0862
5577,-0.0018
5578,-0.0967
5579,-0.1892
5580,-0.2696
5581,-0.3292
5582,-0.3618
5583,-0.364
5584,-0.3365
5585,-0.2831
5586,-0.2105
5587,-0.1271
5588,-0.0415
5589,0.0384
5590,0.1065
5591,0.1587
5592,0.193
5593,0.2094
5594,0.2096
5595,0.1969
5596,0.1755
5597,0.1503
5598,0.1254
5599,0.104
5600,0.0878
5601,0.0774
5602,0.0722
5603,0.0708
5604,0.0711
5605,0.0709
5606,0.068
5607,0.0606
5608,0.0475
5609,0.0278
5610,0.0014
5611,-0.0309
5612,-0.0678
5613,-0.1068
5614,-0.1447
5615,-0.1776
5616,-0.2011
5617,-0.2112
5618,-0.2052
5619,-0.1818
5620,-0.1418
5621,-0.0887
5622,-0.0275
5623,0.0352
5624,0.0929
5625,0.1397
5626,0.1709
5627,0.1835
5628,0.1765
5629,0.1509
5630,0.11
5631,0.0585
5632,0.0015
5633,-0.0557
5634,-0.1083
5635,-0.1517
5636,-0.182
5637,-0.1966
5638,-0.1942
5639,-0.1753
5640,-0.1419
5641,-0.0974
5642,-0.046
5643,0.008
5644,0.0607
5645,0.1088
5646,0.1499
5647,0.1818
5648,0.2024
5649,0.2103
5650,0.2043
5651,0.1847
5652,0.1533
5653,0.1125
5654,0.0658
5655,0.0172
5656,-0.0285
5657,-0.0665
5658,-0.0929
5659,-0.1049
5660,-0.1013
5661,-0.083
5662,-0.0528
5663,-0.015
5664,0.0246
5665,0.0601
5666,0.0857
5667,0.0971
5668,0.0919
5669,0.0693
5670,0.0313
5671,-0.0187
5672,-0.0749
5673,-0.1305
5674,-0.1782
5675,-0.2113
5676,-0.2245
5677,-0.2154
5678,-0.1848
5679,-0.1366
5680,-0.0777
5681,-0.0158
5682,0.0416
5683,0.0887
5684,0.1215
5685,0.1381
5686,0.1383
5687,0.1234
5688,0.0963
5689,0.0609
5690,0.0222
5691,-0.0154
5692,-0.0476
5693,-0.0715
5694,-0.0852
5695,-0.088
5696,-0.0797
5697,-0.061
5698,-0.0336
5699,0.0002
5700,0.0372
5701,0.0741
5702,0.1078
5703,0.1355
5704,0.1552
5705,0.1653
5706,0.1647
5707,0.1534
5708,0.1318
5709,0.1018
5710,0.0665
5711,0.0299
5712,-0.0038
5713,-0.0311
5714,-0.05
5715,-0.0604
5716,-0.0642
5717,-0.0647
5718,-0.0651
5719,-0.0685
5720,-0.0763
5721,-0.0885
5722,-0.1038
5723,-0.1198
5724,-0.1336
5725,-0.1426
5726,-0.1451
5727,-0.1404
5728,-0.1288
5729,-0.1113
5730,-0.0885
5731,-0.0612
5732,-0.0299
5733,0.0043
5734,0.0396
5735,0.0734
5736,0.1028
5737,0.125
5738,0.1381
5739,0.141
5740,0.1339
5741,0.1179
5742,0.0954
5743,0.0702
5744,0.0469
5745,0.0299
5746,0.0228
5747,0.0271
5748,0.0424
5749,0.0664
5750,0.0955
5751,0.1248
5752,0.1492
5753,0.1632
5754,0.1624
5755,0.144
5756,0.1072
5757,0.0532
5758,-0.0147
5759,-0.0916
5760,-0.1717
5761,-0.2488
5762,-0.3166
5763,-0.3691
5764,-0.4006
5765,-0.4066
5766,-0.3841
5767,-0.3327
5768,-0.2548
5769,-0.1561
5770,-0.045
5771,0.068
5772,0.1721
5773,0.2573
5774,0.3158
5775,0.3431
5776,0.3381
5777,0.3038
5778,0.2465
5779,0.1747
5780,0.0983
5781,0.027
5782,-0.031
5783,-0.0702
5784,-0.0881
5785,-0.0855
5786,-0.0657
5787,-0.034
5788,0.0035
5789,0.0406
5790,0.0719
5791,0.0932
5792,0.1016
5793,0.0958
5794,0.0758
5795,0.0437
5796,0.0031
5797,-0.0406
5798,-0.0807
5799,-0.1103
5800,-0.124
5801,-0.1188
5802,-0.0954
5803,-0.0575
5804,-0.0115
5805,0.0352
5806,0.0753
5807,0.1024
5808,0.1119
5809,0.1023
5810,0.0745
5811,0.0322
5812,-0.0197
5813,-0.0753
5814,-0.1287
5815,-0.1743
5816,-0.2077
5817,-0.2257
5818,-0.2267
5819,-0.2108
5820,-0.1799
5821,-0.1379
5822,-0.0894
5823,-0.0396
5824,0.0075
5825,0.0488
5826,0.0827
5827,0.1094
5828,0.1295
5829,0.1444
5830,0.1553
5831,0.163
5832,0.1678
5833,0.1697
5834,0.1683
5835,0.1628
5836,0.152
5837,0.1345
5838,0.1092
5839,0.0752
5840,0.033
5841,-0.0153
5842,-0.066
5843,-0.1146
5844,-0.1555
5845,-0.1841
5846,-0.1962
5847,-0.1896
5848,-0.1639
5849,-0.1215
5850,-0.067
5851,-0.0067
5852,0.052
5853,0.1024
5854,0.1394
5855,0.1604
5856,0.1655
5857,0.1569
5858,0.1382
5859,0.1133
5860,0.0857
5861,0.0579
5862,0.0311
5863,0.0053
5864,-0.0204
5865,-0.0466
5866,-0.0739
5867,-0.1024
5868,-0.1318
5869,-0.1607
5870,-0.1872
5871,-0.2087
5872,-0.2221
5873,-0.2246
5874,-0.2139
5875,-0.1888
5876,-0.1496
5877,-0.098
5878,-0.0371
5879,0.0289
5880,0.0953
5881,0.157
5882,0.2093
5883,0.2477
5884,0.269
5885,0.2713
5886,0.2549
5887,0.2222
5888,0.1767
5889,0.1232
5890,0.0664
5891,0.0106
5892,-0.0406
5893,-0.0841
5894,-0.1179
5895,-0.1408
5896,-0.1527
5897,-0.1544
5898,-0.1471
5899,-0.1324
5900,-0.112
5901,-0.087
5902,-0.0587
5903,-0.0278
5904,0.0048
5905,0.0377
5906,0.0695
5907,0.0981
5908,0.1214
5909,0.1372
5910,0.1439
5911,0.1404
5912,0.1271
5913,0.1047
5914,0.0748
5915,0.0395
5916,0.0012
5917,-0.0375
5918,-0.0745
5919,-0.1076
5920,-0.1353
5921,-0.1566
5922,-0.1702
5923,-0.1745
5924,-0.1681
5925,-0.1497
5926,-0.1191
5927,-0.0774
5928,-0.0269
5929,0.0289
5930,0.0853
5931,0.1372
5932,0.179
5933,0.2053
5934,0.2114
5935,0.1941
5936,0.153
5937,0.0908
5938,0.0134
5939,-0.0705
5940,-0.1506
5941,-0.2168
5942,-0.2599
5943,-0.2729
5944,-0.2524
5945,-0.1991
5946,-0.1184
5947,-0.0199
5948,0.0841
5949,0.1803
5950,0.2561
5951,0.3017
5952,0.3113
5953,0.284
5954,0.224
5955,0.1397
5956,0.0424
5957,-0.0555
5958,-0.1425
5959,-0.2089
5960,-0.2478
5961,-0.2557
5962,-0.2322
5963,-0.1806
5964,-0.1071
5965,-0.0208
5966,0.0674
5967,0.146
5968,0.2051
5969,0.2372
5970,0.2388
5971,0.2106
5972,0.1576
5973,0.0882
5974,0.0127
5975,-0.058
5976,-0.1144
5977,-0.1493
5978,-0.1591
5979,-0.1438
5980,-0.1074
5981,-0.0565
5982,0.0005
5983,0.0543
5984,0.0962
5985,0.1184
5986,0.1161
5987,0.0875
5988,0.0343
5989,-0.0375
5990,-0.119
5991,-0.199
5992,-0.2662
5993,-0.3108
5994,-0.3256
5995,-0.3076
5996,-0.2574
5997,-0.1791
5998,-0.0801
5999,0.0303
6000,0.1414
6001,0.2428
6002,0.3245
6003,0.3787
6004,0.4
6005,0.3864
6006,0.3395
6007,0.2645
6008,0.17
6009,0.0668
6010,-0.0334
6011,-0.1197
6012,-0.1834
6013,-0.2183
6014,-0.2218
6015,-0.1958
6016,-0.1462
6017,-0.0821
6018,-0.0137
6019,0.0485
6020,0.096
6021,0.1232
6022,0.128
6023,0.1121
6024,0.0796
6025,0.0367
6026,-0.0095
6027,-0.0524
6028,-0.0868
6029,-0.1092
6030,-0.1187
6031,-0.1162
6032,-0.1044
6033,-0.0874
6034,-0.07
6035,-0.0567
6036,-0.0506
6037,-0.0526
6038,-0.0613
6039,-0.0735
6040,-0.0848
6041,-0.091
6042,-0.0882
6043,-0.0743
6044,-0.0489
6045,-0.0137
6046,0.0283
6047,0.0725
6048,0.1145
6049,0.1499
6050,0.1758
6051,0.1904
6052,0.1932
6053,0.1851
6054,0.1678
6055,0.1438
6056,0.1162
6057,0.0882
6058,0.0622
6059,0.0393
6060,0.0195
6061,0.002
6062,-0.0145
6063,-0.0309
6064,-0.0485
6065,-0.0676
6066,-0.0883
6067,-0.11
6068,-0.1312
6069,-0.1497
6070,-0.1627
6071,-0.1677
6072,-0.1627
6073,-0.1471
6074,-0.1215
6075,-0.0879
6076,-0.0491
6077,-0.0087
6078,0.0296
6079,0.0627
6080,0.0884
6081,0.1056
6082,0.1143
6083,0.1149
6084,0.1088
6085,0.0974
6086,0.0826
6087,0.0658
6088,0.0484
6089,0.031
6090,0.014
6091,-0.0023
6092,-0.0176
6093,-0.0314
6094,-0.0429
6095,-0.0514
6096,-0.0563
6097,-0.0569
6098,-0.0531
6099,-0.0449
6100,-0.033
6101,-0.0188
6102,-0.0044
6103,0.0081
6104,0.0168
6105,0.0204
6106,0.0183
6107,0.011
6108,0.0004
6109,-0.0109
6110,-0.0199
6111,-0.0238
6112,-0.0205
6113,-0.0089
6114,0.0109
6115,0.037
6116,0.0663
6117,0.0948
6118,0.1186
6119,0.1345
6120,0.14
6121,0.134
6122,0.1159
6123,0.0866
6124,0.0483
6125,0.0039
6126,-0.0427
6127,-0.0876
6128,-0.1276
6129,-0.1605
6130,-0.1854
6131,-0.2025
6132,-0.2125
6133,-0.2163
6134,-0.2137
6135,-0.2038
6136,-0.185
6137,-0.1557
6138,-0.1153
6139,-0.065
6140,-0.0075
6141,0.0534
6142,0.1133
6143,0.1679
6144,0.2134
6145,0.2472
6146,0.2676
6147,0.2743
6148,0.2679
6149,0.2494
6150,0.2206
6151,0.1834
6152,0.1399
6153,0.0927
6154,0.0441
6155,-0.0035
6156,-0.0479
6157,-0.0875
6158,-0.1206
6159,-0.1458
6160,-0.1618
6161,-0.1678
6162,-0.1633
6163,-0.1491
6164,-0.1265
6165,-0.0981
6166,-0.0677
6167,-0.0391
6168,-0.0161
6169,-0.0013
6170,0.0044
6171,0.0014
6172,-0.0082
6173,-0.0219
6174,-0.0363
6175,-0.0485
6176,-0.0559
6177,-0.0564
6178,-0.0492
6179,-0.0345
6180,-0.0143
6181,0.0082
6182,0.0293
6183,0.0457
6184,0.055
6185,0.0565
6186,0.0509
6187,0.0409
6188,0.03
6189,0.022
6190,0.02
6191,0.026
6192,0.0396
6193,0.0593
6194,0.0821
6195,0.1042
6196,0.1219
6197,0.1313
6198,0.1296
6199,0.1152
6200,0.0882
6201,0.05
6202,0.0038
6203,-0.0466
6204,-0.0965
6205,-0.1414
6206,-0.1765
6207,-0.1978
6208,-0.2021
6209,-0.188
6210,-0.1564
6211,-0.1101
6212,-0.0536
6213,0.0073
6214,0.0658
6215,0.1151
6216,0.1493
6217,0.1639
6218,0.1568
6219,0.1287
6220,0.0833
6221,0.0266
6222,-0.0339
6223,-0.0902
6224,-0.1346
6225,-0.1605
6226,-0.1637
6227,-0.1428
6228,-0.0999
6229,-0.0402
6230,0.0289
6231,0.099
6232,0.162
6233,0.2113
6234,0.2419
6235,0.2512
6236,0.2385
6237,0.2047
6238,0.1523
6239,0.0848
6240,0.0066
6241,-0.0771
6242,-0.1599
6243,-0.2348
6244,-0.2945
6245,-0.3324
6246,-0.3436
6247,-0.3259
6248,-0.2801
6249,-0.2101
6250,-0.1227
6251,-0.0268
6252,0.0677
6253,0.1513
6254,0.2157
6255,0.2551
6256,0.2668
6257,0.2516
6258,0.2136
6259,0.1594
6260,0.0967
6261,0.033
6262,-0.0248
6263,-0.0709
6264,-0.1013
6265,-0.1138
6266,-0.108
6267,-0.0858
6268,-0.0507
6269,-0.0075
6270,0.0387
6271,0.0829
6272,0.121
6273,0.1498
6274,0.1669
6275,0.1708
6276,0.1608
6277,0.1366
6278,0.0985
6279,0.0474
6280,-0.0145
6281,-0.084
6282,-0.1563
6283,-0.2258
6284,-0.2859
6285,-0.33
6286,-0.3525
6287,-0.3494
6288,-0.3187
6289,-0.2611
6290,-0.1797
6291,-0.0804
6292,0.0284
6293,0.1364
6294,0.2322
6295,0.3052
6296,0.3473
6297,0.3546
6298,0.3278
6299,0.2722
6300,0.1965
6301,0.1116
6302,0.0289
6303,-0.0409
6304,-0.0895
6305,-0.1122
6306,-0.1083
6307,-0.0816
6308,-0.04
6309,0.007
6310,0.049
6311,0.0776
6312,0.0872
6313,0.0764
6314,0.0477
6315,0.0068
6316,-0.0387
6317,-0.0812
6318,-0.1147
6319,-0.1354
6320,-0.1422
6321,-0.1363
6322,-0.1202
6323,-0.0975
6324,-0.0718
6325,-0.0461
6326,-0.0231
6327,-0.0044
6328,0.0084
6329,0.0145
6330,0.0139
6331,0.0071
6332,-0.0042
6333,-0.017
6334,-0.0281
6335,-0.0338
6336,-0.0313
6337,-0.0189
6338,0.0035
6339,0.034
6340,0.0689
6341,0.1033
6342,0.1317
6343,0.1492
6344,0.1522
6345,0.1395
6346,0.1125
6347,0.0744
6348,0.0302
6349,-0.0151
6350,-0.0567
6351,-0.0911
6352,-0.1164
6353,-0.1317
6354,-0.1372
6355,-0.1336
6356,-0.1219
6357,-0.103
6358,-0.0772
6359,-0.0442
6360,-0.0043
6361,0.0414
6362,0.0897
6363,0.1361
6364,0.1754
6365,0.2026
6366,0.214
6367,0.2084
6368,0.187
6369,0.1527
6370,0.1092
6371,0.0605
6372,0.0101
6373,-0.039
6374,-0.0844
6375,-0.1246
6376,-0.1585
6377,-0.1856
6378,-0.2053
6379,-0.2173
6380,-0.2209
6381,-0.2159
6382,-0.2023
6383,-0.1805
6384,-0.1513
6385,-0.1157
6386,-0.0754
6387,-0.0325
6388,0.0104
6389,0.0509
6390,0.0871
6391,0.1175
6392,0.1412
6393,0.1574
6394,0.166
6395,0.1673
6396,0.1619
6397,0.1504
6398,0.1336
6399,0.1125
6400,0.0887
6401,0.0644
6402,0.0421
6403,0.0246
6404,0.0139
6405,0.0112
6406,0.0164
6407,0.0275
6408,0.0412
6409,0.0531
6410,0.0583
6411,0.0526
6412,0.0331
6413,-0.0007
6414,-0.047
6415,-0.1017
6416,-0.1592
6417,-0.2131
6418,-0.2569
6419,-0.2853
6420,-0.294
6421,-0.2805
6422,-0.2442
6423,-0.187
6424,-0.1129
6425,-0.0286
6426,0.0579
6427,0.1376
6428,0.2023
6429,0.2457
6430,0.2645
6431,0.2592
6432,0.2335
6433,0.1935
6434,0.1463
6435,0.0988
6436,0.0567
6437,0.0234
6438,0.0002
6439,-0.0135
6440,-0.0198
6441,-0.0216
6442,-0.0224
6443,-0.0253
6444,-0.0324
6445,-0.0445
6446,-0.0611
6447,-0.08
6448,-0.0982
6449,-0.1124
6450,-0.1195
6451,-0.1176
6452,-0.1056
6453,-0.0838
6454,-0.0532
6455,-0.0163
6456,0.0236
6457,0.0629
6458,0.0979
6459,0.1257
6460,0.144
6461,0.1514
6462,0.1473
6463,0.1315
6464,0.1046
6465,0.0681
6466,0.0246
6467,-0.0221
6468,-0.0679
6469,-0.1082
6470,-0.1387
6471,-0.1562
6472,-0.1584
6473,-0.1447
6474,-0.1162
6475,-0.0757
6476,-0.0278
6477,0.0218
6478,0.067
6479,0.1022
6480,0.1231
6481,0.1271
6482,0.1141
6483,0.086
6484,0.0463
6485,-0.0001
6486,-0.0479
6487,-0.0918
6488,-0.1271
6489,-0.1507
6490,-0.1608
6491,-0.1578
6492,-0.1434
6493,-0.1201
6494,-0.0904
6495,-0.0561
6496,-0.018
6497,0.0233
6498,0.067
6499,0.1112
6500,0.1526
6501,0.1869
6502,0.2097
6503,0.2178
6504,0.2095
6505,0.1857
6506,0.1492
6507,0.1046
6508,0.0577
6509,0.0147
6510,-0.0191
6511,-0.0404
6512,-0.0483
6513,-0.0447
6514,-0.0332
6515,-0.0189
6516,-0.0066
6517,-0.0008
6518,-0.0045
6519,-0.0193
6520,-0.0446
6521,-0.078
6522,-0.1153
6523,-0.1513
6524,-0.1806
6525,-0.198
6526,-0.1998
6527,-0.1842
6528,-0.1519
6529,-0.1056
6530,-0.0498
6531,0.0104
6532,0.0694
6533,0.1219
6534,0.1629
6535,0.1885
6536,0.1958
6537,0.1841
6538,0.1548
6539,0.1113
6540,0.0587
6541,0.0027
6542,-0.0508
6543,-0.0961
6544,-0.1286
6545,-0.1447
6546,-0.1429
6547,-0.124
6548,-0.0909
6549,-0.0484
6550,-0.0022
6551,0.0421
6552,0.0793
6553,0.1052
6554,0.1175
6555,0.1149
6556,0.0981
6557,0.0691
6558,0.0317
6559,-0.0086
6560,-0.0459
6561,-0.0739
6562,-0.0878
6563,-0.0847
6564,-0.0645
6565,-0.0301
6566,0.0137
6567,0.0603
6568,0.1034
6569,0.1373
6570,0.1584
6571,0.1651
6572,0.1578
6573,0.1382
6574,0.1089
6575,0.0728
6576,0.0327
6577,-0.0086
6578,-0.0489
6579,-0.0864
6580,-0.1193
6581,-0.1465
6582,-0.1674
6583,-0.1819
6584,-0.1905
6585,-0.1935
6586,-0.1915
6587,-0.1843
6588,-0.1715
6589,-0.1526
6590,-0.1269
6591,-0.0948
6592,-0.058
6593,-0.0189
6594,0.0193
6595,0.0538
6596,0.0825
6597,0.1047
6598,0.1209
6599,0.1327
6600,0.1417
6601,0.1492
6602,0.1559
6603,0.1612
6604,0.1639
6605,0.1627
6606,0.1568
6607,0.1457
6608,0.1296
6609,0.1093
6610,0.0861
6611,0.0617
6612,0.0373
6613,0.0141
6614,-0.0069
6615,-0.025
6616,-0.0397
6617,-0.051
6618,-0.0598
6619,-0.0674
6620,-0.076
6621,-0.0871
6622,-0.1016
6623,-0.1189
6624,-0.1372
6625,-0.1539
6626,-0.1661
6627,-0.1716
6628,-0.1693
6629,-0.1592
6630,-0.142
6631,-0.1193
6632,-0.0933
6633,-0.0663
6634,-0.041
6635,-0.019
6636,-0.0008
6637,0.0145
6638,0.0284
6639,0.0424
6640,0.0579
6641,0.0756
6642,0.0958
6643,0.1184
6644,0.1428
6645,0.1681
6646,0.1926
6647,0.214
6648,0.229
6649,0.2344
6650,0.227
6651,0.2051
6652,0.1686
6653,0.1196
